/home/muralidhar/Downloads/captionfiles/freakyfriday2003720pblurayx264-ytsam-english-124685/Freaky.Friday.2003.720p.BluRay.x264-[YTS.AM].srt,0.2111,0.2548,0.5119,2.59153952843273,0.6227,2
/home/muralidhar/Downloads/captionfiles/theincident1967720pblurayh264aac-rarbg-english-127773/The.Incident.1967.720p.BluRay.H264.AAC-RARBG.srt,0.1956,0.2152,0.513,2.44539781591264,0.6222,2
/home/muralidhar/Downloads/captionfiles/thenilehiltonincident2017720pblurayx264ytsag-english-123003/The Nile Hilton Incident 2017 720p BluRay x264-USURY.srt,0.3328,0.2382,0.5314,2.90721649484536,0.6208,2
/home/muralidhar/Downloads/captionfiles/thepiratesofsomalia2017720pblurayx264ytsag-english-121115/Pirates of Somalia The.720p.BlueRay.HDC.en.srt,0.262,0.2763,0.5075,2.75421052631579,0.6203,2
/home/muralidhar/Downloads/captionfiles/Readability caption files data/Psycho.DVDRip.Nts.en.srt,0.2643,0.3657,0.515,3.013,0.62,2
/home/muralidhar/Downloads/captionfiles/drseusshowthegrinchstolechristmas1966720pblurayvision-english-117797/Dr.Seuss.How.The.Grinch.Stole.Christmas.1966.720p.Bluray.ViSiON.srt,0.4819,0.4875,0.4785,3.80851063829787,0.6198,2
/home/muralidhar/Downloads/captionfiles/flying-lessons-2010-720p-web-dl-x264-msd-english-123431/Flying Lessons 2010 720p WEB-DL x264-mSD.srt,0.2475,0.2274,0.512,2.59167333867094,0.6192,2
/home/muralidhar/Downloads/captionfiles/statusupdate2018720pblurayx264ytsag-english-124295/Status.Update.2018.720p.WEB-DL.ZooCine.Net.srt,0.2348,0.2969,0.5076,2.72652096869462,0.6188,2
/home/muralidhar/Downloads/captionfiles/basquiat1996720pweb-dldd51h264-fgt-english-127094/Basquiat.1996.720p.WEB-DL.DD5.1.H264-FGT.srt,0.2701,0.2388,0.4989,2.6343984962406,0.6174,2
/home/muralidhar/Downloads/captionfiles/anime-land-harmony-2015-bluray-720p-hi10p-qaac-raw-5224c5e8-english-115635/[Anime Land] Harmony (2015) Bluray 720p Hi10P QAAC RAW [5224C5E8].srt,0.3266,0.4682,0.5483,3.50832072617247,0.6172,2
/home/muralidhar/Downloads/captionfiles/anuncommongrace2017720pblurayx264ytsag-english-126893/An.Uncommon.Grace.2017.WEBRip.x264-ION10.HI.srt,0.349,0.2744,0.3301,2.48977987421384,0.617,2
/home/muralidhar/Downloads/captionfiles/my-own-private-idaho-english-yify-67724/My.Own.Private.Idaho.1991.720p.BluRay.x264-SiNNERS.srt,0.2959,0.2537,0.5086,2.76181980374665,0.6168,2
/home/muralidhar/Downloads/captionfiles/theswanprincessaroyalmyztery2018hdripxvidac3-evo-english-127847/The.Swan.Princess.A.Royal.Myztery.2018.HDRip.XviD.AC3-EVO.srt,0.3041,0.2195,0.5283,2.74420759962929,0.6167,2
